query_movie_id,query_title,model,rank,recommended_movie_id,recommended_title,cosine_similarity,query_genres,recommended_genres,shared_genres,genre_overlap,genre_jaccard
348,Alien,minilm,2,9964,Bad Taste,0.4692290723323822,"Horror, Science Fiction","Action, Comedy, Horror, Science Fiction","Horror, Science Fiction",1,0.5
348,Alien,minilm,3,945961,Alien: Romulus,0.45571959018707275,"Horror, Science Fiction","Horror, Science Fiction","Horror, Science Fiction",1,1.0
348,Alien,minilm,4,70981,Prometheus,0.4421384930610657,"Horror, Science Fiction","Horror, Mystery, Science Fiction","Horror, Science Fiction",1,0.6666666666666666
348,Alien,minilm,5,56832,Gantz,0.4351177215576172,"Horror, Science Fiction","Action, Horror, Science Fiction","Horror, Science Fiction",1,0.6666666666666666
348,Alien,minilm,6,274870,Passengers,0.43173277378082275,"Horror, Science Fiction","Drama, Romance, Science Fiction",Science Fiction,1,0.25
348,Alien,minilm,7,1682,Mothra vs. Godzilla,0.43017733097076416,"Horror, Science Fiction","Action, Drama, Science Fiction",Science Fiction,1,0.25
348,Alien,minilm,8,190847,The Last Days on Mars,0.42924070358276367,"Horror, Science Fiction","Horror, Science Fiction, Thriller","Horror, Science Fiction",1,0.6666666666666666
348,Alien,minilm,9,174772,Europa Report,0.4292157292366028,"Horror, Science Fiction","Science Fiction, Thriller",Science Fiction,1,0.3333333333333333
348,Alien,minilm,10,43933,Monsters,0.4248760938644409,"Horror, Science Fiction","Drama, Science Fiction, Thriller",Science Fiction,1,0.25
348,Alien,mpnet,1,945961,Alien: Romulus,0.6173275709152222,"Horror, Science Fiction","Horror, Science Fiction","Horror, Science Fiction",1,1.0
348,Alien,mpnet,2,54318,The Water Horse,0.5463731288909912,"Horror, Science Fiction","Adventure, Family, Fantasy",,0,0.0
348,Alien,mpnet,3,9457,Deep Rising,0.5462358593940735,"Horror, Science Fiction","Action, Adventure, Horror, Science Fiction","Horror, Science Fiction",1,0.5
348,Alien,mpnet,4,517302,Hatching,0.5345017313957214,"Horror, Science Fiction","Fantasy, Horror",Horror,1,0.3333333333333333
348,Alien,mpnet,5,9645,Ghost Ship,0.5223428010940552,"Horror, Science Fiction","Horror, Mystery, Thriller",Horror,1,0.25
348,Alien,mpnet,6,56832,Gantz,0.5165531039237976,"Horror, Science Fiction","Action, Horror, Science Fiction","Horror, Science Fiction",1,0.6666666666666666
348,Alien,mpnet,7,573164,An Egg Rescue,0.5142140984535217,"Horror, Science Fiction","Adventure, Animation, Comedy, Family",,0,0.0
348,Alien,mpnet,8,13220,Splinter,0.5043134093284607,"Horror, Science Fiction","Crime, Horror, Science Fiction, Thriller","Horror, Science Fiction",1,0.5
348,Alien,mpnet,9,60935,The Thing,0.4983477294445038,"Horror, Science Fiction","Horror, Mystery, Science Fiction","Horror, Science Fiction",1,0.6666666666666666
348,Alien,mpnet,10,16672,Woman in the Dunes,0.4974820613861084,"Horror, Science Fiction","Drama, Thriller",,0,0.0
348,Alien,gte_modernbert,1,945961,Alien: Romulus,0.80396568775177,"Horror, Science Fiction","Horror, Science Fiction","Horror, Science Fiction",1,1.0
348,Alien,gte_modernbert,2,1685,Beneath the Planet of the Apes,0.7698007822036743,"Horror, Science Fiction","Adventure, Mystery, Science Fiction",Science Fiction,1,0.25
348,Alien,gte_modernbert,3,174772,Europa Report,0.7635917663574219,"Horror, Science Fiction","Science Fiction, Thriller",Science Fiction,1,0.3333333333333333
348,Alien,gte_modernbert,4,8413,Event Horizon,0.7614311575889587,"Horror, Science Fiction","Horror, Mystery, Science Fiction","Horror, Science Fiction",1,0.6666666666666666
348,Alien,gte_modernbert,5,10153,Sphere,0.7582783699035645,"Horror, Science Fiction","Mystery, Science Fiction, Thriller",Science Fiction,1,0.25
348,Alien,gte_modernbert,6,9645,Ghost Ship,0.754321813583374,"Horror, Science Fiction","Horror, Mystery, Thriller",Horror,1,0.25
348,Alien,gte_modernbert,7,68179,Escape from Planet Earth,0.7512044906616211,"Horror, Science Fiction","Adventure, Animation, Comedy, Family, Science Fiction",Science Fiction,1,0.16666666666666666
348,Alien,gte_modernbert,8,274870,Passengers,0.7497692704200745,"Horror, Science Fiction","Drama, Romance, Science Fiction",Science Fiction,1,0.25
348,Alien,gte_modernbert,9,559581,Stowaway,0.7495502233505249,"Horror, Science Fiction","Drama, Science Fiction, Thriller",Science Fiction,1,0.25
348,Alien,gte_modernbert,10,1086260,The Astronaut,0.740861713886261,"Horror, Science Fiction","Horror, Science Fiction, Thriller","Horror, Science Fiction",1,0.6666666666666666
9552,The Exorcist,minilm,1,439079,The Nun,0.6035308241844177,"Drama, Horror",Horror,Horror,1,0.5
9552,The Exorcist,minilm,2,676547,Prey for the Devil,0.5964586734771729,"Drama, Horror","Horror, Thriller",Horror,1,0.3333333333333333
9552,The Exorcist,minilm,3,420245,Don't Knock Twice,0.5799130201339722,"Drama, Horror",Horror,Horror,1,0.5
9552,The Exorcist,minilm,4,22536,Thirst,0.5737549066543579,"Drama, Horror","Drama, Horror, Thriller","Drama, Horror",1,0.6666666666666666
9552,The Exorcist,minilm,5,36298,"Me, Them and Lara",0.5519657731056213,"Drama, Horror","Comedy, Drama",Drama,1,0.3333333333333333
9552,The Exorcist,minilm,6,437342,The First Omen,0.5405704975128174,"Drama, Horror",Horror,Horror,1,0.5
9552,The Exorcist,minilm,7,409297,A Dark Song,0.5382930040359497,"Drama, Horror","Fantasy, Horror, Mystery",Horror,1,0.25
9552,The Exorcist,minilm,8,31767,The Devils,0.537041187286377,"Drama, Horror","Drama, History, Horror","Drama, Horror",1,0.6666666666666666
9552,The Exorcist,minilm,9,448194,Pyewacket,0.5311278104782104,"Drama, Horror","Horror, Thriller",Horror,1,0.3333333333333333
9552,The Exorcist,minilm,10,364116,The Other Side of the Door,0.5192806720733643,"Drama, Horror","Horror, Thriller",Horror,1,0.3333333333333333
9552,The Exorcist,mpnet,1,439079,The Nun,0.7467919588088989,"Drama, Horror",Horror,Horror,1,0.5
9552,The Exorcist,mpnet,2,437342,The First Omen,0.7135827541351318,"Drama, Horror",Horror,Horror,1,0.5
9552,The Exorcist,mpnet,3,420245,Don't Knock Twice,0.7089498043060303,"Drama, Horror",Horror,Horror,1,0.5
9552,The Exorcist,mpnet,4,676547,Prey for the Devil,0.696666955947876,"Drama, Horror","Horror, Thriller",Horror,1,0.3333333333333333
9552,The Exorcist,mpnet,5,1041613,Immaculate,0.6944229602813721,"Drama, Horror","Horror, Mystery, Thriller",Horror,1,0.25
9552,The Exorcist,mpnet,6,480414,The Curse of La Llorona,0.6909428238868713,"Drama, Horror",Horror,Horror,1,0.5
9552,The Exorcist,mpnet,7,31767,The Devils,0.6809503436088562,"Drama, Horror","Drama, History, Horror","Drama, Horror",1,0.6666666666666666
9552,The Exorcist,mpnet,8,36298,"Me, Them and Lara",0.6687700748443604,"Drama, Horror","Comedy, Drama",Drama,1,0.3333333333333333
9552,The Exorcist,mpnet,9,409297,A Dark Song,0.658627986907959,"Drama, Horror","Fantasy, Horror, Mystery",Horror,1,0.25
9552,The Exorcist,mpnet,10,335796,Ouija: Origin of Evil,0.6574355363845825,"Drama, Horror",Horror,Horror,1,0.5
9552,The Exorcist,gte_modernbert,1,439079,The Nun,0.8274049758911133,"Drama, Horror",Horror,Horror,1,0.5
9552,The Exorcist,gte_modernbert,2,758323,The Pope's Exorcist,0.8184202313423157,"Drama, Horror","Horror, Thriller",Horror,1,0.3333333333333333
9552,The Exorcist,gte_modernbert,3,516632,The Empty Man,0.8181661367416382,"Drama, Horror","Horror, Mystery",Horror,1,0.3333333333333333
9552,The Exorcist,gte_modernbert,4,420245,Don't Knock Twice,0.8173508644104004,"Drama, Horror",Horror,Horror,1,0.5
9552,The Exorcist,gte_modernbert,5,437342,The First Omen,0.8159432411193848,"Drama, Horror",Horror,Horror,1,0.5
9552,The Exorcist,gte_modernbert,6,24740,The Entity,0.806975781917572,"Drama, Horror","Horror, Mystery, Thriller",Horror,1,0.25
9552,The Exorcist,gte_modernbert,7,86597,The Tall Man,0.7997465133666992,"Drama, Horror","Horror, Mystery, Thriller",Horror,1,0.25
9552,The Exorcist,gte_modernbert,8,345911,Lights Out,0.7907090187072754,"Drama, Horror",Horror,Horror,1,0.5
9552,The Exorcist,gte_modernbert,9,968051,The Nun II,0.7898827791213989,"Drama, Horror",Horror,Horror,1,0.5
9552,The Exorcist,gte_modernbert,10,864370,Incantation,0.7875611782073975,"Drama, Horror",Horror,Horror,1,0.5
857,Saving Private Ryan,minilm,1,3088,My Darling Clementine,0.5072590112686157,"Drama, History, War",Western,,0,0.0
857,Saving Private Ryan,minilm,2,7445,Brothers,0.505800724029541,"Drama, History, War","Drama, Thriller, War","Drama, War",1,0.5
857,Saving Private Ryan,minilm,3,728526,Encounter,0.5048142671585083,"Drama, History, War","Drama, Mystery, Thriller",Drama,1,0.2
857,Saving Private Ryan,minilm,4,438799,Overlord,0.5031417608261108,"Drama, History, War","Horror, Science Fiction, War",War,1,0.2
857,Saving Private Ryan,minilm,5,10105,Saints and Soldiers,0.48311716318130493,"Drama, History, War","Drama, History, War","Drama, History, War",1,1.0
857,Saving Private Ryan,minilm,6,11658,Tae Guk Gi: The Brotherhood of War,0.4827028512954712,"Drama, History, War","Action, Adventure, Drama, History, War","Drama, History, War",1,0.6
857,Saving Private Ryan,minilm,7,10782,Basic,0.4807679057121277,"Drama, History, War","Action, Crime, Thriller",,0,0.0
857,Saving Private Ryan,minilm,8,10911,The Guns of Navarone,0.47065553069114685,"Drama, History, War","Action, Adventure, Drama, War","Drama, War",1,0.4
857,Saving Private Ryan,minilm,9,228150,Fury,0.46263524889945984,"Drama, History, War","Action, Drama, War","Drama, War",1,0.5
857,Saving Private Ryan,minilm,10,354861,Father Figures,0.45740532875061035,"Drama, History, War",Comedy,,0,0.0
857,Saving Private Ryan,mpnet,1,10590,We Were Soldiers,0.6285861134529114,"Drama, History, War","Action, History, War","History, War",1,0.5
857,Saving Private Ryan,mpnet,2,10592,Hart's War,0.6228880882263184,"Drama, History, War","Drama, War","Drama, War",1,0.6666666666666666
857,Saving Private Ryan,mpnet,3,293767,Billy Lynn's Long Halftime Walk,0.6222367286682129,"Drama, History, War","Drama, War","Drama, War",1,0.6666666666666666
857,Saving Private Ryan,mpnet,4,728526,Encounter,0.6207137107849121,"Drama, History, War","Drama, Mystery, Thriller",Drama,1,0.2
857,Saving Private Ryan,mpnet,5,10105,Saints and Soldiers,0.6108236908912659,"Drama, History, War","Drama, History, War","Drama, History, War",1,1.0
857,Saving Private Ryan,mpnet,6,13922,The Great Raid,0.609508752822876,"Drama, History, War","Action, History, War","History, War",1,0.5
857,Saving Private Ryan,mpnet,7,16121,The Big Red One,0.602325439453125,"Drama, History, War","Drama, War","Drama, War",1,0.6666666666666666
857,Saving Private Ryan,mpnet,8,335578,Land of Mine,0.5941399335861206,"Drama, History, War","Drama, History, War","Drama, History, War",1,1.0
857,Saving Private Ryan,mpnet,9,374720,Dunkirk,0.5855442881584167,"Drama, History, War","Action, Drama, War","Drama, War",1,0.5
857,Saving Private Ryan,mpnet,10,8007,Behind Enemy Lines,0.5836328864097595,"Drama, History, War","Action, Drama, Thriller, War","Drama, War",1,0.4
857,Saving Private Ryan,gte_modernbert,1,10105,Saints and Soldiers,0.7879207134246826,"Drama, History, War","Drama, History, War","Drama, History, War",1,1.0
857,Saving Private Ryan,gte_modernbert,2,11880,Dog Soldiers,0.7724818587303162,"Drama, History, War","Action, Horror, Thriller",,0,0.0
857,Saving Private Ryan,gte_modernbert,3,438799,Overlord,0.7629709243774414,"Drama, History, War","Horror, Science Fiction, War",War,1,0.2
857,Saving Private Ryan,gte_modernbert,4,347629,Thank You for Your Service,0.7486148476600647,"Drama, History, War","Drama, War","Drama, War",1,0.6666666666666666
857,Saving Private Ryan,gte_modernbert,5,13922,The Great Raid,0.7473406195640564,"Drama, History, War","Action, History, War","History, War",1,0.5
857,Saving Private Ryan,gte_modernbert,6,1223601,Sisu: Road to Revenge,0.7461252808570862,"Drama, History, War","Action, Thriller, War",War,1,0.2
857,Saving Private Ryan,gte_modernbert,7,1241436,Warfare,0.7445396780967712,"Drama, History, War","Action, War",War,1,0.25
857,Saving Private Ryan,gte_modernbert,8,728526,Encounter,0.7378441691398621,"Drama, History, War","Drama, Mystery, Thriller",Drama,1,0.2
857,Saving Private Ryan,gte_modernbert,9,335578,Land of Mine,0.7375582456588745,"Drama, History, War","Drama, History, War","Drama, History, War",1,1.0
857,Saving Private Ryan,gte_modernbert,10,855,Black Hawk Down,0.7367181777954102,"Drama, History, War","Action, History, War","History, War",1,0.5
11036,The Notebook,minilm,1,228205,The Longest Ride,0.6876336336135864,"Drama, Romance","Drama, Romance","Drama, Romance",1,1.0
11036,The Notebook,minilm,2,301875,Equals,0.6088880300521851,"Drama, Romance","Drama, Romance, Science Fiction","Drama, Romance",1,0.6666666666666666
11036,The Notebook,minilm,3,779047,Us Again,0.5937389135360718,"Drama, Romance","Animation, Drama, Family, Romance","Drama, Romance",1,0.5
11036,The Notebook,minilm,4,256962,Little Boy,0.5903810858726501,"Drama, Romance","Comedy, Drama, War",Drama,1,0.25
11036,The Notebook,minilm,5,111969,Stuck in Love,0.5762850046157837,"Drama, Romance","Comedy, Drama, Romance","Drama, Romance",1,0.6666666666666666
11036,The Notebook,minilm,6,263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny",0.5754181146621704,"Drama, Romance","Action, Adventure, Drama",Drama,1,0.25
11036,The Notebook,minilm,7,10207,Message in a Bottle,0.5735796689987183,"Drama, Romance","Drama, Romance","Drama, Romance",1,1.0
11036,The Notebook,minilm,8,5852,Angel Eyes,0.5635135173797607,"Drama, Romance","Drama, Romance, Thriller","Drama, Romance",1,0.6666666666666666
11036,The Notebook,minilm,9,192145,Third Person,0.5587270259857178,"Drama, Romance","Drama, Romance","Drama, Romance",1,1.0
11036,The Notebook,minilm,10,641662,Pieces of a Woman,0.5514886975288391,"Drama, Romance",Drama,Drama,1,0.5
11036,The Notebook,mpnet,1,5852,Angel Eyes,0.6979448795318604,"Drama, Romance","Drama, Romance, Thriller","Drama, Romance",1,0.6666666666666666
11036,The Notebook,mpnet,2,940139,Here,0.6615692973136902,"Drama, Romance",Drama,Drama,1,0.5
11036,The Notebook,mpnet,3,666,Central Station,0.652722179889679,"Drama, Romance",Drama,Drama,1,0.5
11036,The Notebook,mpnet,4,376867,Moonlight,0.6476141810417175,"Drama, Romance",Drama,Drama,1,0.5
11036,The Notebook,mpnet,5,13156,Secondhand Lions,0.6425740122795105,"Drama, Romance","Comedy, Drama, Family",Drama,1,0.25
11036,The Notebook,mpnet,6,791177,Bones and All,0.6349816918373108,"Drama, Romance","Drama, Horror, Romance","Drama, Romance",1,0.6666666666666666
11036,The Notebook,mpnet,7,590,The Hours,0.6342959403991699,"Drama, Romance",Drama,Drama,1,0.5
11036,The Notebook,mpnet,8,47760,Restless,0.6342718601226807,"Drama, Romance","Drama, Romance","Drama, Romance",1,1.0
11036,The Notebook,mpnet,9,201085,Crimson Peak,0.6314949989318848,"Drama, Romance","Drama, Horror, Mystery, Romance","Drama, Romance",1,0.5
11036,The Notebook,mpnet,10,492282,Like a Cat on a Highway,0.6301503777503967,"Drama, Romance","Comedy, Family",,0,0.0
11036,The Notebook,gte_modernbert,1,613090,"Live Twice, Love Once",0.7997701168060303,"Drama, Romance","Comedy, Drama",Drama,1,0.3333333333333333
11036,The Notebook,gte_modernbert,2,228205,The Longest Ride,0.764275312423706,"Drama, Romance","Drama, Romance","Drama, Romance",1,1.0
11036,The Notebook,gte_modernbert,3,946,Letter from an Unknown Woman,0.7628867030143738,"Drama, Romance","Drama, Romance","Drama, Romance",1,1.0
11036,The Notebook,gte_modernbert,4,15859,A Moment to Remember,0.7598627805709839,"Drama, Romance","Drama, Romance","Drama, Romance",1,1.0
11036,The Notebook,gte_modernbert,5,595975,La Belle Époque,0.7526612877845764,"Drama, Romance","Comedy, Drama",Drama,1,0.3333333333333333
11036,The Notebook,gte_modernbert,6,570131,Love at Second Sight,0.743338942527771,"Drama, Romance","Comedy, Fantasy, Romance",Romance,1,0.25
11036,The Notebook,gte_modernbert,7,10207,Message in a Bottle,0.7394159436225891,"Drama, Romance","Drama, Romance","Drama, Romance",1,1.0
11036,The Notebook,gte_modernbert,8,6639,Love in the Time of Cholera,0.738842248916626,"Drama, Romance","Drama, Romance","Drama, Romance",1,1.0
11036,The Notebook,gte_modernbert,9,57157,Young Adult,0.7368338704109192,"Drama, Romance","Comedy, Drama",Drama,1,0.3333333333333333
11036,The Notebook,gte_modernbert,10,642208,Supernova,0.7329984903335571,"Drama, Romance","Drama, Romance","Drama, Romance",1,1.0
12,Finding Nemo,minilm,1,103758,Reality,0.4539652466773987,"Adventure, Animation, Family","Comedy, Drama",,0,0.0
12,Finding Nemo,minilm,2,663558,New Gods: Nezha Reborn,0.45240145921707153,"Adventure, Animation, Family","Action, Animation, Fantasy",Animation,1,0.2
12,Finding Nemo,minilm,3,421,The Life Aquatic with Steve Zissou,0.44276487827301025,"Adventure, Animation, Family","Adventure, Comedy, Drama",Adventure,1,0.2
12,Finding Nemo,minilm,4,31011,Mr. Nobody,0.43915310502052307,"Adventure, Animation, Family","Drama, Romance, Science Fiction",,0,0.0
12,Finding Nemo,minilm,5,13386,I'm Starting from Three,0.42929530143737793,"Adventure, Animation, Family",Comedy,,0,0.0
12,Finding Nemo,minilm,6,173,"20,000 Leagues Under the Sea",0.4269733726978302,"Adventure, Animation, Family","Adventure, Fantasy, Science Fiction",Adventure,1,0.2
12,Finding Nemo,minilm,7,36355,Flipper,0.4197697639465332,"Adventure, Animation, Family","Adventure, Family","Adventure, Family",1,0.6666666666666666
12,Finding Nemo,minilm,8,9825,Lake Placid,0.41298943758010864,"Adventure, Animation, Family","Action, Comedy, Horror, Science Fiction, Thriller",,0,0.0
12,Finding Nemo,minilm,9,579,Jaws 2,0.4122997522354126,"Adventure, Animation, Family","Horror, Thriller",,0,0.0
12,Finding Nemo,minilm,10,403119,47 Meters Down,0.41018036007881165,"Adventure, Animation, Family","Horror, Thriller",,0,0.0
12,Finding Nemo,mpnet,1,127380,Finding Dory,0.5647045373916626,"Adventure, Animation, Family","Adventure, Animation, Family","Adventure, Animation, Family",1,1.0
12,Finding Nemo,mpnet,2,173,"20,000 Leagues Under the Sea",0.5594567060470581,"Adventure, Animation, Family","Adventure, Fantasy, Science Fiction",Adventure,1,0.2
12,Finding Nemo,mpnet,3,31011,Mr. Nobody,0.5074294209480286,"Adventure, Animation, Family","Drama, Romance, Science Fiction",,0,0.0
12,Finding Nemo,mpnet,4,421,The Life Aquatic with Steve Zissou,0.5063954591751099,"Adventure, Animation, Family","Adventure, Comedy, Drama",Adventure,1,0.2
12,Finding Nemo,mpnet,5,830784,"Lyle, Lyle, Crocodile",0.5042234659194946,"Adventure, Animation, Family","Comedy, Family, Music",Family,1,0.2
12,Finding Nemo,mpnet,6,57800,Ice Age: Continental Drift,0.49422532320022583,"Adventure, Animation, Family","Adventure, Animation, Comedy, Family","Adventure, Animation, Family",1,0.75
12,Finding Nemo,mpnet,7,703745,Deep Blue Sea 3,0.47877049446105957,"Adventure, Animation, Family","Action, Horror, Science Fiction",,0,0.0
12,Finding Nemo,mpnet,8,36355,Flipper,0.4763304889202118,"Adventure, Animation, Family","Adventure, Family","Adventure, Family",1,0.6666666666666666
12,Finding Nemo,mpnet,9,890771,The Black Demon,0.4740315079689026,"Adventure, Animation, Family","Horror, Thriller",,0,0.0
12,Finding Nemo,mpnet,10,578,Jaws,0.464042067527771,"Adventure, Animation, Family","Adventure, Horror, Thriller",Adventure,1,0.2
12,Finding Nemo,gte_modernbert,1,127380,Finding Dory,0.7661049365997314,"Adventure, Animation, Family","Adventure, Animation, Family","Adventure, Animation, Family",1,1.0
12,Finding Nemo,gte_modernbert,2,12429,Ponyo,0.71086186170578,"Adventure, Animation, Family","Animation, Family, Fantasy","Animation, Family",1,0.5
12,Finding Nemo,gte_modernbert,3,703745,Deep Blue Sea 3,0.7071529626846313,"Adventure, Animation, Family","Action, Horror, Science Fiction",,0,0.0
12,Finding Nemo,gte_modernbert,4,345940,The Meg,0.6943873167037964,"Adventure, Animation, Family","Action, Horror, Science Fiction",,0,0.0
12,Finding Nemo,gte_modernbert,5,24831,Piranha,0.6929954886436462,"Adventure, Animation, Family","Comedy, Horror, Science Fiction",,0,0.0
12,Finding Nemo,gte_modernbert,6,10555,Shark Tale,0.6906754374504089,"Adventure, Animation, Family","Action, Animation, Comedy, Family","Animation, Family",1,0.4
12,Finding Nemo,gte_modernbert,7,9825,Lake Placid,0.6802117228507996,"Adventure, Animation, Family","Action, Comedy, Horror, Science Fiction, Thriller",,0,0.0
12,Finding Nemo,gte_modernbert,8,890771,The Black Demon,0.6772867441177368,"Adventure, Animation, Family","Horror, Thriller",,0,0.0
12,Finding Nemo,gte_modernbert,9,12609,Help! I'm a Fish,0.676439642906189,"Adventure, Animation, Family","Adventure, Animation, Comedy, Drama, Family","Adventure, Animation, Family",1,0.6
12,Finding Nemo,gte_modernbert,10,9904,The Wild,0.6746686697006226,"Adventure, Animation, Family","Action, Adventure, Animation, Comedy, Family","Adventure, Animation, Family",1,0.6
807,Se7en,minilm,1,866463,Reptile,0.55806565284729,"Crime, Mystery, Thriller","Crime, Drama, Mystery, Thriller","Crime, Mystery, Thriller",1,0.75
807,Se7en,minilm,2,8080,Suspect Zero,0.5265592336654663,"Crime, Mystery, Thriller","Crime, Thriller","Crime, Thriller",1,0.6666666666666666
807,Se7en,minilm,3,385332,Terminal,0.52479088306427,"Crime, Mystery, Thriller","Action, Comedy, Crime, Drama, Mystery, Thriller","Crime, Mystery, Thriller",1,0.5
807,Se7en,minilm,4,60670,The Crimson Rivers,0.521324872970581,"Crime, Mystery, Thriller","Crime, Mystery, Thriller","Crime, Mystery, Thriller",1,1.0
807,Se7en,minilm,5,845,Strangers on a Train,0.5210976600646973,"Crime, Mystery, Thriller","Crime, Drama, Thriller","Crime, Thriller",1,0.5
807,Se7en,minilm,6,60672,Crimson Rivers II: Angels of the Apocalypse,0.5195655822753906,"Crime, Mystery, Thriller","Action, Crime, Thriller","Crime, Thriller",1,0.5
807,Se7en,minilm,7,10359,Resurrection,0.5195035934448242,"Crime, Mystery, Thriller","Crime, Horror, Mystery","Crime, Mystery",1,0.5
807,Se7en,minilm,8,1252,Lonely Hearts,0.5086677670478821,"Crime, Mystery, Thriller","Crime, Drama, Romance, Thriller","Crime, Thriller",1,0.4
807,Se7en,minilm,9,38410,The Poughkeepsie Tapes,0.5069700479507446,"Crime, Mystery, Thriller","Crime, Horror, Mystery, Thriller","Crime, Mystery, Thriller",1,0.75
807,Se7en,minilm,10,2212,Nightwatch,0.5063180923461914,"Crime, Mystery, Thriller","Drama, Horror, Mystery, Thriller","Mystery, Thriller",1,0.4
807,Se7en,mpnet,1,171540,Big Bad Wolves,0.6678299307823181,"Crime, Mystery, Thriller","Comedy, Crime, Drama, Horror, Thriller","Crime, Thriller",1,0.3333333333333333
807,Se7en,mpnet,2,60672,Crimson Rivers II: Angels of the Apocalypse,0.6595883965492249,"Crime, Mystery, Thriller","Action, Crime, Thriller","Crime, Thriller",1,0.5
807,Se7en,mpnet,3,184346,Deliver Us from Evil,0.6290000677108765,"Crime, Mystery, Thriller","Crime, Horror, Thriller","Crime, Thriller",1,0.5
807,Se7en,mpnet,4,18476,Horsemen,0.6173887252807617,"Crime, Mystery, Thriller","Crime, Drama, Horror, Mystery, Thriller","Crime, Mystery, Thriller",1,0.6
807,Se7en,mpnet,5,60670,The Crimson Rivers,0.6152216196060181,"Crime, Mystery, Thriller","Crime, Mystery, Thriller","Crime, Mystery, Thriller",1,1.0
807,Se7en,mpnet,6,913673,Nefarious,0.6121198534965515,"Crime, Mystery, Thriller","Drama, Horror",,0,0.0
807,Se7en,mpnet,7,10359,Resurrection,0.610249400138855,"Crime, Mystery, Thriller","Crime, Horror, Mystery","Crime, Mystery",1,0.5
807,Se7en,mpnet,8,862552,The Ritual Killer,0.6051096320152283,"Crime, Mystery, Thriller","Action, Drama, Mystery, Thriller","Mystery, Thriller",1,0.4
807,Se7en,mpnet,9,10779,The Frighteners,0.6015043258666992,"Crime, Mystery, Thriller","Comedy, Horror",,0,0.0
807,Se7en,mpnet,10,38358,The Last Exorcism,0.6008859872817993,"Crime, Mystery, Thriller","Horror, Mystery, Thriller","Mystery, Thriller",1,0.5
807,Se7en,gte_modernbert,1,323368,Hangman,0.7973289489746094,"Crime, Mystery, Thriller","Crime, Mystery, Thriller","Crime, Mystery, Thriller",1,1.0
807,Se7en,gte_modernbert,2,1710,Copycat,0.7915645241737366,"Crime, Mystery, Thriller","Crime, Mystery, Thriller","Crime, Mystery, Thriller",1,1.0
807,Se7en,gte_modernbert,3,60670,The Crimson Rivers,0.7753856778144836,"Crime, Mystery, Thriller","Crime, Mystery, Thriller","Crime, Mystery, Thriller",1,1.0
807,Se7en,gte_modernbert,4,30874,The New York Ripper,0.7702326774597168,"Crime, Mystery, Thriller","Crime, Horror, Mystery, Thriller","Crime, Mystery, Thriller",1,0.75
807,Se7en,gte_modernbert,5,823855,I Am All Girls,0.7680355310440063,"Crime, Mystery, Thriller","Crime, Drama, Mystery, Thriller","Crime, Mystery, Thriller",1,0.75
807,Se7en,gte_modernbert,6,13389,Righteous Kill,0.7679397463798523,"Crime, Mystery, Thriller","Crime, Mystery, Thriller","Crime, Mystery, Thriller",1,1.0
807,Se7en,gte_modernbert,7,11423,Memories of Murder,0.7594119906425476,"Crime, Mystery, Thriller","Crime, Drama, Thriller","Crime, Thriller",1,0.5
807,Se7en,gte_modernbert,8,10909,Kalifornia,0.7581318616867065,"Crime, Mystery, Thriller","Crime, Thriller","Crime, Thriller",1,0.6666666666666666
807,Se7en,gte_modernbert,9,171540,Big Bad Wolves,0.7500196099281311,"Crime, Mystery, Thriller","Comedy, Crime, Drama, Horror, Thriller","Crime, Thriller",1,0.3333333333333333
807,Se7en,gte_modernbert,10,1252,Lonely Hearts,0.7488770484924316,"Crime, Mystery, Thriller","Crime, Drama, Romance, Thriller","Crime, Thriller",1,0.4
274,The Silence of the Lambs,minilm,1,9740,Hannibal,0.6747520565986633,"Crime, Drama, Thriller","Crime, Drama, Thriller","Crime, Drama, Thriller",1,1.0
274,The Silence of the Lambs,minilm,2,9533,Red Dragon,0.5776968002319336,"Crime, Drama, Thriller","Crime, Horror, Thriller","Crime, Thriller",1,0.5
274,The Silence of the Lambs,minilm,3,1248,Hannibal Rising,0.5384660363197327,"Crime, Drama, Thriller","Crime, Horror, Thriller","Crime, Thriller",1,0.5
274,The Silence of the Lambs,minilm,4,11454,Manhunter,0.5263069868087769,"Crime, Drama, Thriller","Crime, Horror, Thriller","Crime, Thriller",1,0.5
274,The Silence of the Lambs,minilm,5,34544,The A-Team,0.4521127939224243,"Crime, Drama, Thriller","Action, Comedy, Crime",Crime,1,0.2
274,The Silence of the Lambs,minilm,6,60405,Sharpay's Fabulous Adventure,0.4369414746761322,"Crime, Drama, Thriller","Family, Music",,0,0.0
274,The Silence of the Lambs,minilm,7,8072,Alphaville,0.43207573890686035,"Crime, Drama, Thriller","Drama, Mystery, Science Fiction",Drama,1,0.2
274,The Silence of the Lambs,minilm,8,955,Mission: Impossible II,0.4279847741127014,"Crime, Drama, Thriller","Action, Adventure, Thriller",Thriller,1,0.2
274,The Silence of the Lambs,minilm,9,9535,Analyze This,0.4276624917984009,"Crime, Drama, Thriller","Comedy, Crime",Crime,1,0.25
274,The Silence of the Lambs,minilm,10,13975,In the Electric Mist,0.4160611629486084,"Crime, Drama, Thriller","Crime, Drama, Mystery, Thriller","Crime, Drama, Thriller",1,0.75
